"GEN_ID";"BF_ID";"BOF_NR";"STATUS";"BODTYP";"BO_SUBTYP";"BO_SUBTYP_TXT";"BODSYSTEINH";"BODSYSTEINH_TXT";"SUBSTRSUBTYP";"KULTUR";"HUFORM";"GWS";"VNGRAD";"MHGW";"MGW";"MNGW";"FLANT_SPANNE";"FLANT_MITTELW"
1081;6496;2;"Begleitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"pfl-(n)l(^s,Lol)\pfl-nsc(^s)";"A";;;;;;;"10 bis < 30";20
1081;6497;3;"Begleitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"pfl-(z)u(^s,^t,Lol)\pfl-nl(^s,^t)";"A";;;;;;;"< 10";5
1081;6498;4;"Begleitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"pfl-(z)l(^s,^t,Lol)\pfl-nl(^s,^t)";"F";"MOR";;;;;;"< 10";5
1081;6499;5;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(n)l(^s,Lol)/pfl-ns(^s)";"F";"MOR";;;;;;"10 bis < 30";20
1081;6500;6;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(n)s(^s,Lol)/pfl-ns(^s)";"F";"MOR";;;;;;"< 10";5
1081;6501;7;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)u(^s,^t,Lol)/pfl-nl(^s,^t)";"F";"MOR";;;;;;"< 10";5
1081;6502;8;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)l(^s,^t,Lol)/pfl-nl(^s,^t)";"F";"MOR";;;;;;"< 10";5
1064;6503;1;"Leitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"pfl-zl(^c,Lol)\pfl-sn(^c)";"F";"MOR";;;;;;"50 bis < 70";60
1064;6504;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-zl(^c,Lol)\pfl-sn(^c)";"F";"MOR";;;;;;"10 bis < 30";20
1064;6505;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)l(^c,Lol)/pfl-sn(^c)";"F";"MOR";;;;;;"10 bis < 30";20
2034;6506;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"pBBn";"podsolige Normbraunerde";"pfl-(n)s(^s,Lol)/pfl-sn(^s)";"F";"MOR";;;;;;"10 bis < 30";20
2034;6507;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(n)l(^s,Lol)/pfl-sn(^s)";"F";"MOR";;;;;;"10 bis < 30";20
2034;6508;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)l(^s,^t,Lol)/pfl-ln(^s,^t)";"F";"MOR";;;;;;"10 bis < 30";20
2034;6509;4;"Begleitprofil";"BB";"BBn";"Normbraunerde";"pBBn";"podsolige Normbraunerde";"pfl-(n)s(^s,Lol)\pfl-sn(^s)";"F";"MOR";;;;;;"10 bis < 30";20
2034;6510;5;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)l(^s,^t,Lol)\pfl-ln(^s,^t)";"F";"MOR";;;;;;"10 bis < 30";20
1946;6511;1;"Leitprofil";"BB";"LL-BB";"Parabraunerde-Braunerde";"sLL-BB";"pseudovergleyte Parabraunerde-Braunerde";"pfl-(z)l(^c,Lol)/pfl-(z)l(^c,Lol)//pfl-sn(^c)";"F";"MOR";;;;;;"50 bis < 70";60
1946;6512;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)l(^c,Lol)/pfl-sn(^c)";"F";"MOR";;;;;;"10 bis < 30";20
1946;6513;3;"Begleitprofil";"YK";"YKn";"Normkolluvisol";"sYKn";"pseudovergleyter Normkolluvisol";"uk-(k)l(^c,Lol)//pfl-(k)l(^c,Lol)";"A";;;;;;;"10 bis < 30";20
2035;6514;1;"Leitprofil";"BB";"LL-BB";"Parabraunerde-Braunerde";"sLL-BB";"pseudovergleyte Parabraunerde-Braunerde";"pfl-(n)l(^s,^t,Lol)/pfl-(n)l(^s,^t,Lol)//pfl-nl(^s,^c)";"A";;;;;;;"50 bis < 70";60
2035;6515;2;"Begleitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"pfl-(n)l(^s,^t,Lol)\pfl-nl(^s,^t)";"F";"MOR";;;;;;"10 bis < 30";20
2035;6516;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(n)l(^s,^t,Lol)/pfl-nl(^s,^t)";"F";"MOR";;;;;;"10 bis < 30";20
241;6517;2;"Begleitprofil";"SS";"BB-SS";"Braunerde-Pseudogley";"BB-SS";"Braunerde-Pseudogley";"p-t(Lol)";"F";"MO";;;;;;"10 bis < 30";20
241;6518;3;"Begleitprofil";"SS";"LL-SS";"Parabraunerde-Pseudogley";"LL-SS";"Parabraunerde-Pseudogley";"p-t(Lol)";"F";"MO";;;;;;"10 bis < 30";20
241;6519;6;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"p-u(Lol)/p-(z)t(Tp)";"G";;;;;;;"< 10";5
189;6520;3;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"s-u(^Mo)/s-cs(^Mo)";"A";;;"Vn0";;;;"< 10";5
189;6522;5;"Begleitprofil";"DD";"BB-DD";"Braunerde-Pelosol";"BB-DD";"Braunerde-Pelosol";"p-u(Up)\s-t(^Mo)//s-(c)t(^Mo)";"F";"MO";;"Vn0";;;;"< 10";5
189;6523;7;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"uz-(c)u(Uuz)/pfl-(k)ct(^Mo)";"G";;;;;;;"< 10";5
263;6524;2;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"p-(n)t(^k)\c-net(^k)/c-n(^k)";"F";"MOR";;;;;;"10 bis < 30";20
263;6525;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn\CF";"Flache Normbraunerde über Terra fusca";"p-eu(Lol)\c-t(^k)//c-etn(^k)";"F";"MUF";;;;;;"< 10";5
2036;6526;1;"Leitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"pfl-(z)u(^s,^t,Lol)/pfl-(z)u(^s,^t,Lol)//pfl-nl(^s,^t)";"F";"MOR";;;;;;"30 bis < 50";40
2036;6527;2;"Begleitprofil";"SS";"BB-SS";"Braunerde-Pseudogley";"BB-SS";"Braunerde-Pseudogley";"pfl-(z)u(^s,^t,Lol)/pfl-(z)u(^s,^t,Lol)//pfl-nl(^s,^t)";"F";"MOR";;;;;;"10 bis < 30";20
2036;6528;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"sBBn";"pseudovergleyte Normbraunerde";"pfl-(z)u(^s,^t,Lol)/pfl-nl(^s,^t)";"F";"MOR";;;;;;"< 10";5
2037;6529;1;"Leitprofil";"SS";"BB-SS";"Braunerde-Pseudogley";"BB-SS";"Braunerde-Pseudogley";"u-(z)u(*Q,^s,*Tsf,Lol)/pas-kl(*Q,^s,*Tsf,Lol)";"A";;;;;;;"30 bis < 50";40
2037;6530;2;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"u-(z)u(*Q,^s,*Tsf,Lol)/pas-kl(*Q,^s,*Tsf,Lol)";"F";"MOR";;;;;;"30 bis < 50";40
2037;6531;3;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"u-(z)u(*Q,^s,*Tsf,Lol)/pas-kl(*Q,^s,*Tsf,Lol)";"A";;;;;;;"10 bis < 30";20
272;6532;2;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-l(Lol)//p-etn(^car)///n-^car";"A";;;;;;;"10 bis < 30";20
272;6533;4;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-t(Lol)//p-etn(^car)///n-^car";"G";;;;;;;"10 bis < 30";20
184;6534;4;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-ku(Up)/f-lk(Gt,Ggf)///f-esk(Gt,Ggf)";"F";"MOR";;"Vn0";;;;"10 bis < 30";20
184;6535;5;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-kl(Lp)/f-lk(Gt,Ggf)///f-esk(Gt,Ggf)";"F";"MOR";;"Vn0";;;;"10 bis < 30";20
47;6536;5;"Begleitprofil";"AB";"ABc";"Kalkvega";"ABc";"Kalkvega";"fo-(k)eu(Mfo)";"A";;"GWS5";;"8 bis < 16";"13 bis < 20";">= 16";"10 bis < 30";20
47;6537;6;"Begleitprofil";"AB";"ABc";"Kalkvega";"ABc";"Kalkvega";"fo-(k)es(Sfo)";"A";;"GWS5";;"8 bis < 16";"13 bis < 20";">= 16";"< 10";5
106;6538;3;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"pky-(k2)sl(Lp)/gm-(k2)ll(Lg)//gm-(k2)elu(Mg)";"A";;;;;;;"10 bis < 30";20
106;6539;4;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pky-(k2)sl(Up)/gm-(k2)ll(Lg)///gm-(k2)elu(Mg)";"G";;;;;;;"< 10";5
106;6540;7;"Begleitprofil";"DD";"DD-LL";"Pelosol-Parabraunerde";"DD-LL";"Pelosol-Parabraunerde";"pky-(k2)tu(Up)\gm-(k2)ll(Lg)/s-elt(M)";"G";;;;;;;"< 10";5
855;6541;3;"Begleitprofil";"AB";"ABn";"Normvega";"ABn";"Normvega";"fo-(k2)ll(Lfo)//ff-(k4)ss(Sf)///ff-ssk(Gf)";"A";;"GWS5";;"8 bis < 16";"13 bis < 20";">= 16";"< 10";5
855;6542;4;"Begleitprofil";"AB";"GG-AB";"Gley-Vega";"GG-AB";"Gley-Vega";"fo-(k2)tu(Ufo)/fo-ut(Tfo)//ff-ssk(Gf)";"G";;"GWS4";;"4 bis < 8";"8 bis < 13";"13 bis < 16";"< 10";5
257;6544;2;"Begleitprofil";"DD";"DDn";"Normpelosol";"DDn";"Normpelosol";"pky-(z2)ut(Tp)\pfl-(z2)lt(Tflp)//pfl-(z4)cl(Mflp)";"A";;;;;;;"10 bis < 30";20
257;6545;6;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pky-(z2)ut(Tp)\pfl-(z2)lt(Tflp)//pfl-(z4)cl(Mflp)";"G";;;;;;;"< 10";5
2036;6546;4;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"pfl-(z)l(^s,^t,Lol)/pfl-(z)l(^s,^t,Lol)//pfl-nl(^s,^t)";"F";"MOR";;;;;;"10 bis < 30";20
2036;6547;5;"Begleitprofil";"SS";"BB-SS";"Braunerde-Pseudogley";"BB-SS";"Braunerde-Pseudogley";"pfl-(z)l(^s,^t,Lol)/pfl-(z)l(^s,^t,Lol)//pfl-nl(^s,^t)";"F";"MOR";;;;;;"10 bis < 30";20
1866;6548;1;"Leitprofil";"TC";"TCn";"Normkalktschernosem";"TCn";"Normkalktschernosem";"fo-el(Lfo)//ff-(k)es(Sf)";"A";;;;;;;"70 bis < 90";80
1866;6549;2;"Begleitprofil";"LL";"TT-LL";"Tschernosem-Parabraunerde";"TT-LL";"Tschernosem-Parabraunerde";"fo-s(Sfo)//ff-(k)es(Sf)";"A";;;;;;;"10 bis < 30";20
1867;6550;2;"Begleitprofil";"LL";"LLd";"Bänderparabraunerde";"LLd";"Bänderparabraunerde";"a-s(Sa)//ff-(k)s(Sf)";"A";;;;;;;"30 bis < 50";40
1867;6551;1;"Leitprofil";"LL";"TT-LL";"Tschernosem-Parabraunerde";"TT-LL";"Tschernosem-Parabraunerde";"fo-l(Lfo)/fo-el(Mfo)//ff-es(Sf)";"A";;;;;;;"50 bis < 70";60
1870;6555;1;"Leitprofil";"AB";"GG-AB";"Gley-Vega";"GG-AB";"Gley-Vega";"fo-et(Tfo)//ff-es(Sf)";"A";;;;;;;"30 bis < 50";40
1870;6556;2;"Begleitprofil";"GG";"GGa";"Auengley";"GGa";"Auengley";"fo-eu(Ufo)//ff-es(Sf)";"A";;;;;;;"10 bis < 30";20
1870;6557;3;"Begleitprofil";"AT";"ATn";"Normtschernitza";"ATn";"Normtschernitza";"fo-eu(Ufo)//ff-es(Sf)";"A";;;;;;;"30 bis < 50";40
1871;6558;1;"Leitprofil";"GG";"AB-GG";"Vega-Gley";"AB-GG";"Vega-Gley";"";"G";;;;;;;">= 90";99
1872;6559;1;"Leitprofil";"GG";"AB-GG";"Vega-Gley";"AB-GG";"Vega-Gley";"fo-eu(Ufo)//ff-es(Sf)";"A";;;;;;;"50 bis < 70";60
1872;6560;2;"Begleitprofil";"AB";"ABn";"Normvega";"ABn";"Normvega";"fo-eu(Ufo)//ff-es(Sf)";"A";;;;;;;"30 bis < 50";40
1873;6561;1;"Leitprofil";"GG";"GGc";"Kalkgley";"GGc";"Kalkgley";"fo-el(Lfo)//ff-(k)es(Sf)";"A";;;;;;;"70 bis < 90";80
1873;6562;2;"Begleitprofil";"TC";"TCn";"Normkalktschernosem";"TCn";"Normkalktschernosem";"fo-el(Lfo)//ff-(k)es(Sf)";"A";;;;;;;"10 bis < 30";20
1874;6563;1;"Leitprofil";"GG";"GGn";"Normgley";"GGn/HN";"Normgley über Niedermoor";"fo-l(Lfo)\og-Hn";"G";;;;;;;"70 bis < 90";80
1874;6564;2;"Begleitprofil";"GG";"AB-GG";"Vega-Gley";"AB-GG";"Vega-Gley";"fo-es(Sfo)//ff-kes(Sf)";"A";;;;;;;"10 bis < 30";20
1881;6565;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(k)s(Sa)/s-s(S)";"A";;;;;;;"50 bis < 70";60
1881;6566;2;"Begleitprofil";"LL";"LLd";"Bänderparabraunerde";"LLd";"Bänderparabraunerde";"pfl-(k)s(Sa)/s-s(S)";"A";;;;;;;"30 bis < 50";40
1882;6567;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"pBBn";"podsolige Normbraunerde";"a-s(Sa)//u-(k)s(Sf)";"F";"MOR";;;;;;">= 90";99
1882;6568;2;"Begleitprofil";"GG";"GGw";"Wechselgley";"GGw";"Wechselgley";"u-(k)s(Sf)///f-(k)s(Sf)";"A";;;;;;;"< 10";5
1883;6569;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"a-s(Sa)/f-ks(Sf)";"A";;;;;;;"70 bis < 90";80
1883;6570;2;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-l(Los)//a-eu(Los)";"A";;;;;;;"10 bis < 30";20
1883;6571;3;"Begleitprofil";"LL";"TT-LL";"Tschernosem-Parabraunerde";"TT-LL";"Tschernosem-Parabraunerde";"p-t(Lo)/a-eu(Lo)";"A";;;;;;;"< 10";5
1884;6572;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(k)s(^s,Los)/pfl-ks(^s)";"A";;;;;;;"30 bis < 50";40
1884;6573;2;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"pfl-(k)s(^s,Los)/c-l(Tv, Los)";"A";;;;;;;"30 bis < 50";40
1884;6574;3;"Begleitprofil";"YK";"YKn";"Normkolluvisol";"YKn";"Normkolluvisol";"uk-s(Suk)";"A";;;;;;;"10 bis < 30";20
1885;6575;1;"Leitprofil";"LL";"BB-LL";"Braunerde-Parabraunerde";"BB-LL";"Braunerde-Parabraunerde";"a-s(Sa)//ff-(k)es(Sf)";"A";;;;;;;"50 bis < 70";60
1885;6576;2;"Begleitprofil";"LL";"LLd";"Bänderparabraunerde";"LLd";"Bänderparabraunerde";"a-s(Sa)/u-(k)s(Sf)";"A";;;;;;;"10 bis < 30";20
1885;6577;3;"Begleitprofil";"LL";"LLd";"Bänderparabraunerde";"LLd";"Bänderparabraunerde";"a-s(Sa)//u-(k)es(Sf)";"A";;;;;;;"10 bis < 30";20
1887;6578;1;"Leitprofil";"LL";"TT-LL";"Tschernosem-Parabraunerde";"TT-LL";"Tschernosem-Parabraunerde";"a-l(Los)/ff-kes(Gt)";"A";;;;;;;"30 bis < 50";40
1887;6579;2;"Begleitprofil";"LL";"TT-LL";"Tschernosem-Parabraunerde";"TT-LL";"Tschernosem-Parabraunerde";"p-l(Los)/a-eu(Los)";"A";;;;;;;"10 bis < 30";20
1887;6580;3;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-l(Los)/a-el(Los)";"A";;;;;;;"10 bis < 30";20
1887;6581;4;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"a-u(Lo)";"A";;;;;;;"10 bis < 30";20
1888;6582;1;"Leitprofil";"LL";"BB-LL";"Braunerde-Parabraunerde";"BB-LL";"Braunerde-Parabraunerde";"a-s(Slo)/pfl-(k)l(Los,Gt)///ff-sk(Gt)";"A";;;;;;;"30 bis < 50";40
1888;6583;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"a-s(Sa)/s-s(S)";"A";;;;;;;"30 bis < 50";40
1888;6584;3;"Begleitprofil";"LL";"TT-LL";"Tschernosem-Parabraunerde";"TT-LL";"Tschernosem-Parabraunerde";"a-l(Los)/ff-kes(Gt)";"A";;;;;;;"10 bis < 30";20
1894;6585;1;"Leitprofil";"GG";"SS-GG";"Pseudogley-Gley";"SS-GG";"Pseudogley-Gley";"a-s(Sa)/ff-l(Lhf)//ff-(k)s(Sf)";"F";"MOR";;;;;;"70 bis < 90";80
1894;6586;2;"Begleitprofil";"SS";"GG-SS";"Gley-Pseudogley";"pGG-SS";"podsoliger Gley-Pseudogley";"uz-(k)s(Suz)/f-(k)l(Lhf)//f-(k)s(Sf)";"F";"MOR";;;;;;"< 10";5
1894;6587;3;"Begleitprofil";"GG";"GGw";"Wechselgley";"GGw";"Wechselgley";"uz-(k)s(suz)";"A";;;;;;;"< 10";5
1895;6588;1;"Leitprofil";"GG";"GGw";"Wechselgley";"GGw";"Wechselgley";"uz-(k)s(suz)";"A";;;;;;;">= 90";99
1895;6589;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"pBBn";"podsolige Normbraunerde";"a-s(Sa)//uz-(k)s(Suz)";"F";"MOR";;;;;;"< 10";5
1896;6590;1;"Leitprofil";"GG";"GGa";"Auengley";"GGa";"Auengley";"fo-l(Lfo)//ff-(k)s(Sf)";"A";;;;;;;"50 bis < 70";60
1896;6591;2;"Begleitprofil";"GG";"AB-GG";"Vega-Gley";"AB-GG";"Vega-Gley";"fo-s(Sfo)//ff-ks(Sf)";"A";;;;;;;"10 bis < 30";20
1896;6592;3;"Begleitprofil";"GG";"GGa";"Auengley";"GGa";"Auengley";"fo-s(Sfo)//ff-ks(Sf)";"G";;;;;;;"10 bis < 30";20
1896;6593;4;"Begleitprofil";"GG";"SS-GG";"Pseudogley-Gley";"SS-GG";"Pseudogley-Gley";"a-s(Sa)/f-l(Lhf)//ff-(k)s(Sf)";"F";"MOR";;;;;;"< 10";5
1897;6594;1;"Leitprofil";"GG";"GGa";"Auengley";"GGa";"Auengley";"fo-u(Ufo)";"G";;;;;;;"30 bis < 50";40
1897;6595;2;"Begleitprofil";"GG";"GGa";"Auengley";"GGa";"Auengley";"fo-s(Sfo)/ff-ks(Sf)";"G";;;;;;;"10 bis < 30";20
1897;6596;3;"Begleitprofil";"GG";"GGa";"Auengley";"GGa";"Auengley";"fo-l(Lfo)//ff-(k)s(Sf)";"A";;;;;;;"10 bis < 30";20
1897;6597;4;"Begleitprofil";"GG";"GGa";"Auengley";"GGa";"Auengley";"fo-s(Sfo)//ff-(k)s(Sf)";"A";;;;;;;"10 bis < 30";20
1898;6598;1;"Leitprofil";"GG";"DD-GG";"Pelosol-Gley";"DD-GG";"Pelosol-Gley";"fo-et(Mfo)//ff-s(Sf)";"A";;;;;;;"50 bis < 70";60
1898;6599;2;"Begleitprofil";"GG";"DD-GG";"Pelosol-Gley";"DD-GG";"Pelosol-Gley";"fo-et(Mfo)//ff-ks(Sf)";"G";;;;;;;"30 bis < 50";40
1927;6600;1;"Leitprofil";"TT";"BB-TT";"Braunerde-Tschernosem";"BB-TT";"Braunerde-Tschernosem";"a-eu(Lo)";"A";;;;;;;"70 bis < 90";80
1927;6601;2;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"a-eu(Lo)";"A";;;;;;;"10 bis < 30";20
1928;6602;1;"Leitprofil";"LL";"TT-LL";"Tschernosem-Parabraunerde";"TT-LL";"Tschernosem-Parabraunerde";"p-t(Lo)/p-eu(Lo)";"A";;;;;;;"50 bis < 70";60
1928;6603;2;"Begleitprofil";"TT";"TTn";"Normtschernosem";"TTn";"Normtschernosem";"a-eu(Los)";"A";;;;;;;"10 bis < 30";20
1928;6604;3;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"a-eu(Los)";"A";;;;;;;"10 bis < 30";20
1928;6605;4;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-l(Los)//a-el(Los)";"A";;;;;;;"< 10";5
1929;6606;1;"Leitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-u(Lo)//a-eu(Lo)";"A";;;;;;;"30 bis < 50";40
1929;6607;2;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"a-(k)eu(Lo,s)//s-es(S)";"A";;;;;;;"10 bis < 30";20
1929;6608;3;"Begleitprofil";"SS";"SSn";"Normpseudogley";"pSSn";"podsoliger Normpseudogley";"p-(z)l(S, Lo)//c-t(Tv)";"G";;;;;;;"10 bis < 30";20
1931;6609;1;"Leitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-u(Lo)/a-eu(Lo)";"A";;;;;;;"50 bis < 70";60
1931;6610;2;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"p-u(Lo)//a-eu(Lo)";"A";;;;;;;"30 bis < 50";40
1933;6611;1;"Leitprofil";"YK";"GG-YK";"Gley-Kolluvisol";"GG-YK";"Gley-Kolluvisol";"u-kel(Los,Lo)";"A";;;;;;;"30 bis < 50";40
1933;6612;2;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"u-kel(Los,Lo)";"A";;;;;;;"30 bis < 50";40
1933;6613;3;"Begleitprofil";"YK";"YKn";"Normkolluvisol";"YKn";"Normkolluvisol";"u-keu(Lo)";"A";;;;;;;"10 bis < 30";20
1936;6614;1;"Leitprofil";"AB";"GG-AB";"Gley-Vega";"GG-AB";"Gley-Vega";"fo-eu(Ufo)//ff-ks(Sf)";"A";;;;;;;"50 bis < 70";60
1936;6615;2;"Begleitprofil";"AB";"GG-AB";"Gley-Vega";"GG-AB";"Gley-Vega";"fo-el(Lfo)//ff-ks(Sf)";"A";;;;;;;"30 bis < 50";40
1899;6616;1;"Leitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"a-es(Sa)";"A";;;;;;;"50 bis < 70";60
1899;6617;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-s(Sa)/a-es(Sa)";"A";;;;;;;"30 bis < 50";40
1914;6618;1;"Leitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"p-neu(^k,Lol)\n-^k";"A";;;;;;;"50 bis < 70";60
1914;6619;2;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"p-et(Lol,^k)/n-^k";"A";;;;;;;"10 bis < 30";20
1914;6620;3;"Begleitprofil";"YY";"YYn";"Normrigosol";"YYn";"Normrigosol";"p-(z)el(^k,Lol)/n-^k";"A";;;;;;;"10 bis < 30";20
1914;6621;4;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-l(Lflp)//pfl-(z)et(^k)";"A";;;;;;;"< 10";5
1918;6622;1;"Leitprofil";"TC";"DD-TC";"Pelosol-Kalktschernosem";"DD-TC";"Pelosol-Kalktschernosem";"c-et(^mk,t,Lol)";"A";;;;;;;"30 bis < 50";40
1918;6623;2;"Begleitprofil";"TC";"DD-TC";"Pelosol-Kalktschernosem";"DD-TC";"Pelosol-Kalktschernosem";"c-et(^mk,t,Lol)";"A";;;;;;;"30 bis < 50";40
1918;6624;3;"Begleitprofil";"YK";"YKn";"Normkolluvisol";"YKn";"Normkolluvisol";"uk-(z)et(^mk,t)";"A";;;;;;;"10 bis < 30";20
1919;6625;1;"Leitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"a-t(Lo)//c-et(^mkt)";"A";;;;;;;"50 bis < 70";60
1919;6626;2;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"a-eu(Lo)//c-et(^mkt)";"A";;;;;;;"30 bis < 50";40
1919;6627;3;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"a-u(Lo)";"A";;;;;;;"< 10";5
1921;6628;1;"Leitprofil";"YK";"YKn";"Normkolluvisol";"YKn";"Normkolluvisol";"uk-(n)el(^mk,k,^mk,t)";"A";;;;;;;"30 bis < 50";40
1921;6629;2;"Begleitprofil";"YK";"YKn";"Normkolluvisol";"YKn";"Normkolluvisol";"uk-el(^mk,k,^mk,t)";"A";;;;;;;"10 bis < 30";20
1921;6630;3;"Begleitprofil";"YK";"YKn";"Normkolluvisol";"YKn";"Normkolluvisol";"uk-et(^mk,k,^mk,t)";"A";;;;;;;"10 bis < 30";20
1921;6631;4;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"p-et(^mk,t)";"A";;;;;;;"10 bis < 30";20
1921;6632;5;"Begleitprofil";"YK";"YKn";"Normkolluvisol";"YKn";"Normkolluvisol";"uk-es(^mk,s)";"A";;;;;;;"< 10";5
1945;6633;1;"Leitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"a-u(Lol)//c-t(^t)";"A";;;;;;;"70 bis < 90";80
1945;6634;2;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"p-nel(^t,^s,Lol)/c-eln(^s)//n-^s";"A";;;;;;;"10 bis < 30";20
1948;6635;1;"Leitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"p-(z)u(^t,^s,Lol)/c-un(^u,^t)";"F";"MOR";;;;;;"50 bis < 70";60
1948;6636;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(n)u(^t,Lol)\p-(n)t(^t)/c-nt(^t)";"F";"MOR";;;;;;"30 bis < 50";40
1956;6646;1;"Leitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"p-(z)u(^u,Lol)\c-un(^u)";"F";"MOR";;;;;;"70 bis < 90";80
1956;6647;2;"Begleitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"p-nl(+An)\c-ln(+An)";"A";;;;;;;"10 bis < 30";20
